image,darkness
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\045641c78b8d14db5f8380810861d31877183e76.jpg,11.89819182389937
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\045d11b3b71cd782ed98048676f4ac84387be764.jpg,1.2533333333333334
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04729831773a099f6eac0636c758748309218b6b.jpg,1.0156985871271584
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\049e9f8cb3abddf04fbb5a9fdd693fcc1a172fcf.jpg,1.366600790513834
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04a4f0de7100cf06ea1ebdf80080ebeb5100ce61.jpg,14.68019257221458
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04aee10dcdaf6889e3d5aa8db155693b3b64a356.jpg,15.896956087824352
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04be2423df563aacf15f71041a3300c8060e2589.jpg,7.993857157097288
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04c4f541011f60f59b65e3e984e23330841a21d4.jpg,0.8529839883551673
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04d8cafc2c9f217ecef73c9f55a0ce8de96ffcc8.jpg,19.566751161808195
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04ec6ba52f02b29feea90a9772f58cb1444ef890.jpg,8.816559312936125
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\04ee6cb9f67d4f22e917e09ef4d92161f6081832.jpg,16.6074026529739
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\050a0eeb9d9e5a35c6b646384a2160f8cb38cfed.jpg,12.98249299719888
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\050a81af2a7ff98040509217001a235fc9069572.jpg,2.5838133640553
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0515f109ca44c3f25f12f49d872a5342cdae8394.jpg,8.117559523809524
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0517d43fe5bd4cb083da7ba362a87b6faadb295d.jpg,18.64613095238095
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\052ede49254601a9d9ba6aeb5bc1da8ff8c5e2e4.jpg,0.2191794267765999
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0538fdc419dfc650131ced9d2badf50dd446b1f3.png,0.0722857142857142
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0545b07782a99eaf576911123edb1ba8506eea2a.png,0.8611111111111112
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\055ff9ed6c56c6995bb3b1945ec720f483bb254d.jpg,13.171749845964264
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0582cd29cc12d998ea98349e2e34cc599843b8f0.png,7.4449290644171775
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0599ad764d548826fe4d3d31791f5e214e8f3326.jpg,11.505562297734627
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05a70881897a70bf25fa1ea359d6dd8824c3381f.jpg,26.063559322033896
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05a950a4a0a209e10ea439f7f524ef2b6d7d104c.jpg,16.282489202983903
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05cbf9a86efe80bf7f8e012f8f84997ffc8ecd51.jpg,1.2145661562622694
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05cf4b5966597af10413b6a12dd71cce6b9fa8f7.jpg,26.077601410934744
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05da05b03d11ff2d226d84905ef9dd0591677681.jpg,10.450974878140231
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05e0943c16798ebd8001e980273dbef0431ec6cf.png,8.166407355021216
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\05fa8b55bc4fce64b48807d08787d641ef316f9f.jpg,9.417965627498
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\060d84c2b3571e93df9facea9e3ba6eba98eeb14.jpg,34.28866317169069
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\062837e354dfb1e59006d2992acd2b02af64db64.png,17.38783788667245
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\063315668e118f5f82d930a9b9ad3aa6f7ce6b03.jpg,4.042795445622301
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\063829cf6f3b39d88529266785356228e836cbf2.jpg,5.205131284021774
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0649d5b41f35e9793d9dc8291f2eee3ff781fc95.png,5.840098499633151
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06538915d9a3d80fffeceb0cf13a0e6dac9a0895.png,0.2910714285714285
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\066e37edd5fbd1412cd19eccfb06bc678b188726.jpg,0.5368145409735059
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\067563759f09c50639e18d7e81610792425bdb6c.jpg,24.72158403869408
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\067d234156a6e9c03606680e9c743853d7407aae.jpg,2.71104033970276
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\069f2b872afaf37f12b65fd16616fa1255dba95a.png,0.2432012432012432
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06a1d6fb4bc801dfd0d55274b5b851c8d8dc4d6b.jpg,8.422902494331066
